filename,line,rad_score,session
output_image_line_x_62.51_y_141.73_x_227.86_y_145.73_rad_score_1session_164900.png,"[{'x': 62.51, 'y': 141.73} {'x': 227.86, 'y': 145.73}]",1,164900
output_image_line_x_51.24_y_146.45_x_251.48_y_146.09_rad_score_1session_164900.png,"[{'x': 51.24, 'y': 146.45} {'x': 251.48, 'y': 146.09}]",1,164900
output_image_line_x_43.25_y_142.46_x_270.01_y_148.27_rad_score_1session_165800.png,"[{'x': 43.25, 'y': 142.46} {'x': 270.01, 'y': 148.27}]",1,165800
output_image_line_x_58.51_y_139.19_x_244.21_y_147.54_rad_score_1session_165800.png,"[{'x': 58.51, 'y': 139.19} {'x': 244.21, 'y': 147.54}]",1,165800
output_image_line_x_42.16_y_145.73_x_268.56_y_146.45_rad_score_1session_165800.png,"[{'x': 42.16, 'y': 145.73} {'x': 268.56, 'y': 146.45}]",1,165800
output_image_line_x_17.08_y_152.27_x_242.39_y_144.64_rad_score_2session_165900.png,"[{'x': 17.08, 'y': 152.27} {'x': 242.39, 'y': 144.64}]",2,165900
output_image_line_x_31.62_y_148.63_x_244.21_y_147.18_rad_score_2session_165900.png,"[{'x': 31.62, 'y': 148.63} {'x': 244.21, 'y': 147.18}]",2,165900
output_image_line_x_17.81_y_151.54_x_241.3_y_146.82_rad_score_2session_165900.png,"[{'x': 17.81, 'y': 151.54} {'x': 241.3, 'y': 146.82}]",2,165900
output_image_line_x_27.98_y_152.63_x_256.2_y_143.55_rad_score_3session_166600.png,"[{'x': 27.98, 'y': 152.63} {'x': 256.2, 'y': 143.55}]",3,166600
output_image_line_x_42.88_y_149.72_x_239.85_y_143.18_rad_score_3session_166600.png,"[{'x': 42.88, 'y': 149.72} {'x': 239.85, 'y': 143.18}]",3,166600
output_image_line_x_27.26_y_151.54_x_251.84_y_143.91_rad_score_3session_166600.png,"[{'x': 27.26, 'y': 151.54} {'x': 251.84, 'y': 143.91}]",3,166600
output_image_line_x_55.24_y_131.55_x_270.38_y_159.17_rad_score_2session_169300.png,"[{'x': 55.24, 'y': 131.55} {'x': 270.38, 'y': 159.17}]",2,169300
output_image_line_x_71.23_y_136.64_x_243.12_y_158.81_rad_score_2session_169300.png,"[{'x': 71.23, 'y': 136.64} {'x': 243.12, 'y': 158.81}]",2,169300
output_image_line_x_52.69_y_132.64_x_267.83_y_157.36_rad_score_2session_169300.png,"[{'x': 52.69, 'y': 132.64} {'x': 267.83, 'y': 157.36}]",2,169300
output_image_line_x_29.8_y_142.46_x_251.12_y_157.72_rad_score_3session_169900.png,"[{'x': 29.8, 'y': 142.46} {'x': 251.12, 'y': 157.72}]",3,169900
output_image_line_x_46.88_y_142.09_x_239.12_y_147.91_rad_score_3session_169900.png,"[{'x': 46.88, 'y': 142.09} {'x': 239.12, 'y': 147.91}]",3,169900
output_image_line_x_24.71_y_144.27_x_248.93_y_156.63_rad_score_3session_169900.png,"[{'x': 24.71, 'y': 144.27} {'x': 248.93, 'y': 156.63}]",3,169900
output_image_line_x_19.62_y_143.18_x_251.48_y_150.45_rad_score_1session_170000.png,"[{'x': 19.62, 'y': 143.18} {'x': 251.48, 'y': 150.45}]",1,170000
output_image_line_x_41.79_y_144.64_x_235.85_y_154.09_rad_score_1session_170000.png,"[{'x': 41.79, 'y': 144.64} {'x': 235.85, 'y': 154.09}]",1,170000
output_image_line_x_19.26_y_142.46_x_249.66_y_147.54_rad_score_1session_170000.png,"[{'x': 19.26, 'y': 142.46} {'x': 249.66, 'y': 147.54}]",1,170000
output_image_line_x_25.8_y_148.27_x_247.84_y_148.27_rad_score_2session_170100.png,"[{'x': 25.8, 'y': 148.27} {'x': 247.84, 'y': 148.27}]",2,170100
output_image_line_x_42.16_y_150.45_x_239.85_y_147.91_rad_score_2session_170100.png,"[{'x': 42.16, 'y': 150.45} {'x': 239.85, 'y': 147.91}]",2,170100
output_image_line_x_25.44_y_144.64_x_251.84_y_149.36_rad_score_2session_170100.png,"[{'x': 25.44, 'y': 144.64} {'x': 251.84, 'y': 149.36}]",2,170100
output_image_line_x_13.08_y_146.09_x_235.49_y_145.73_rad_score_3session_170400.png,"[{'x': 13.08, 'y': 146.09} {'x': 235.49, 'y': 145.73}]",3,170400
output_image_line_x_27.26_y_151.18_x_236.22_y_150.81_rad_score_3session_170400.png,"[{'x': 27.26, 'y': 151.18} {'x': 236.22, 'y': 150.81}]",3,170400
output_image_line_x_11.63_y_144.64_x_236.58_y_144.27_rad_score_3session_170400.png,"[{'x': 11.63, 'y': 144.64} {'x': 236.58, 'y': 144.27}]",3,170400
output_image_line_x_29.16_y_88.92_x_247.52_y_122.1_rad_score_2session_170600.png,"[{'x': 29.16, 'y': 88.92} {'x': 247.52, 'y': 122.1}]",2,170600
output_image_line_x_30.79_y_91.64_x_266.28_y_127.26_rad_score_2session_170600.png,"[{'x': 30.79, 'y': 91.64} {'x': 266.28, 'y': 127.26}]",2,170600
output_image_line_x_59.07_y_105.51_x_233.65_y_131.89_rad_score_2session_170600.png,"[{'x': 59.07, 'y': 105.51} {'x': 233.65, 'y': 131.89}]",2,170600
output_image_line_x_38.52_y_140.64_x_252.93_y_156.27_rad_score_5session_173100.png,"[{'x': 38.52, 'y': 140.64} {'x': 252.93, 'y': 156.27}]",5,173100
output_image_line_x_50.15_y_141.0_x_245.66_y_150.09_rad_score_5session_173100.png,"[{'x': 50.15, 'y': 141.0} {'x': 245.66, 'y': 150.09}]",5,173100
output_image_line_x_41.43_y_137.73_x_256.2_y_157.72_rad_score_5session_173100.png,"[{'x': 41.43, 'y': 137.73} {'x': 256.2, 'y': 157.72}]",5,173100
output_image_line_x_40.34_y_138.46_x_270.38_y_159.9_rad_score_2session_173700.png,"[{'x': 40.34, 'y': 138.46} {'x': 270.38, 'y': 159.9}]",2,173700
output_image_line_x_52.33_y_140.28_x_251.84_y_158.45_rad_score_2session_173700.png,"[{'x': 52.33, 'y': 140.28} {'x': 251.84, 'y': 158.45}]",2,173700
output_image_line_x_39.97_y_139.55_x_264.56_y_159.54_rad_score_2session_173700.png,"[{'x': 39.97, 'y': 139.55} {'x': 264.56, 'y': 159.54}]",2,173700
output_image_line_x_13.45_y_149.36_x_255.11_y_148.63_rad_score_2session_175100.png,"[{'x': 13.45, 'y': 149.36} {'x': 255.11, 'y': 148.63}]",2,175100
output_image_line_x_37.79_y_149.0_x_243.12_y_145.73_rad_score_2session_175100.png,"[{'x': 37.79, 'y': 149.0} {'x': 243.12, 'y': 145.73}]",2,175100
output_image_line_x_11.63_y_150.81_x_258.02_y_149.72_rad_score_2session_175100.png,"[{'x': 11.63, 'y': 150.81} {'x': 258.02, 'y': 149.72}]",2,175100
output_image_line_x_25.08_y_139.19_x_239.49_y_153.36_rad_score_5session_175800.png,"[{'x': 25.08, 'y': 139.19} {'x': 239.49, 'y': 153.36}]",5,175800
output_image_line_x_37.79_y_142.82_x_226.4_y_153.72_rad_score_5session_175800.png,"[{'x': 37.79, 'y': 142.82} {'x': 226.4, 'y': 153.72}]",5,175800
output_image_line_x_21.08_y_138.46_x_234.76_y_152.63_rad_score_5session_175800.png,"[{'x': 21.08, 'y': 138.46} {'x': 234.76, 'y': 152.63}]",5,175800
output_image_line_x_53.78_y_151.9_x_242.03_y_144.27_rad_score_1session_176500.png,"[{'x': 53.78, 'y': 151.9} {'x': 242.03, 'y': 144.27}]",1,176500
output_image_line_x_60.69_y_153.36_x_232.58_y_147.91_rad_score_1session_176500.png,"[{'x': 60.69, 'y': 153.36} {'x': 232.58, 'y': 147.91}]",1,176500
output_image_line_x_52.33_y_151.18_x_250.75_y_143.18_rad_score_1session_176500.png,"[{'x': 52.33, 'y': 151.18} {'x': 250.75, 'y': 143.18}]",1,176500
output_image_line_x_27.26_y_149.0_x_262.02_y_138.82_rad_score_1session_177101.png,"[{'x': 27.26, 'y': 149.0} {'x': 262.02, 'y': 138.82}]",1,177101
output_image_line_x_48.33_y_149.0_x_254.39_y_140.64_rad_score_1session_177101.png,"[{'x': 48.33, 'y': 149.0} {'x': 254.39, 'y': 140.64}]",1,177101
output_image_line_x_23.98_y_149.72_x_242.76_y_139.55_rad_score_1session_177101.png,"[{'x': 23.98, 'y': 149.72} {'x': 242.76, 'y': 139.55}]",1,177101
output_image_line_x_61.42_y_135.19_x_226.4_y_153.72_rad_score_3session_177201.png,"[{'x': 61.42, 'y': 135.19} {'x': 226.4, 'y': 153.72}]",3,177201
output_image_line_x_80.31_y_141.0_x_192.61_y_152.27_rad_score_3session_177201.png,"[{'x': 80.31, 'y': 141.0} {'x': 192.61, 'y': 152.27}]",3,177201
output_image_line_x_60.69_y_135.19_x_227.49_y_153.72_rad_score_3session_177201.png,"[{'x': 60.69, 'y': 135.19} {'x': 227.49, 'y': 153.72}]",3,177201
output_image_line_x_55.96_y_163.53_x_223.5_y_117.74_rad_score_1session_177900.png,"[{'x': 55.96, 'y': 163.53} {'x': 223.5, 'y': 117.74}]",1,177900
output_image_line_x_62.14_y_160.63_x_199.51_y_120.29_rad_score_1session_177900.png,"[{'x': 62.14, 'y': 160.63} {'x': 199.51, 'y': 120.29}]",1,177900
output_image_line_x_56.69_y_156.63_x_225.31_y_120.65_rad_score_1session_177900.png,"[{'x': 56.69, 'y': 156.63} {'x': 225.31, 'y': 120.65}]",1,177900
output_image_line_x_40.7_y_146.45_x_255.11_y_150.81_rad_score_2session_178200.png,"[{'x': 40.7, 'y': 146.45} {'x': 255.11, 'y': 150.81}]",2,178200
output_image_line_x_52.69_y_142.82_x_250.03_y_150.81_rad_score_2session_178200.png,"[{'x': 52.69, 'y': 142.82} {'x': 250.03, 'y': 150.81}]",2,178200
output_image_line_x_43.25_y_147.18_x_235.49_y_149.36_rad_score_2session_178200.png,"[{'x': 43.25, 'y': 147.18} {'x': 235.49, 'y': 149.36}]",2,178200
output_image_line_x_30.16_y_143.55_x_272.92_y_146.09_rad_score_4session_178300.png,"[{'x': 30.16, 'y': 143.55} {'x': 272.92, 'y': 146.09}]",4,178300
output_image_line_x_38.88_y_147.54_x_246.03_y_142.82_rad_score_4session_178300.png,"[{'x': 38.88, 'y': 147.54} {'x': 246.03, 'y': 142.82}]",4,178300
output_image_line_x_30.16_y_142.82_x_270.01_y_145.73_rad_score_4session_178300.png,"[{'x': 30.16, 'y': 142.82} {'x': 270.01, 'y': 145.73}]",4,178300
output_image_line_x_34.89_y_143.55_x_260.93_y_145.36_rad_score_1session_178600.png,"[{'x': 34.89, 'y': 143.55} {'x': 260.93, 'y': 145.36}]",1,178600
output_image_line_x_47.61_y_147.18_x_237.67_y_146.09_rad_score_1session_178600.png,"[{'x': 47.61, 'y': 147.18} {'x': 237.67, 'y': 146.09}]",1,178600
output_image_line_x_35.98_y_143.18_x_257.66_y_145.73_rad_score_1session_178600.png,"[{'x': 35.98, 'y': 143.18} {'x': 257.66, 'y': 145.73}]",1,178600
output_image_line_x_17.44_y_138.1_x_235.49_y_156.99_rad_score_2session_178800.png,"[{'x': 17.44, 'y': 138.1} {'x': 235.49, 'y': 156.99}]",2,178800
output_image_line_x_31.25_y_145.0_x_220.23_y_160.99_rad_score_2session_178800.png,"[{'x': 31.25, 'y': 145.0} {'x': 220.23, 'y': 160.99}]",2,178800
output_image_line_x_15.63_y_139.19_x_242.76_y_151.18_rad_score_2session_178800.png,"[{'x': 15.63, 'y': 139.19} {'x': 242.76, 'y': 151.18}]",2,178800
output_image_line_x_34.52_y_142.46_x_255.48_y_153.36_rad_score_3session_178900.png,"[{'x': 34.52, 'y': 142.46} {'x': 255.48, 'y': 153.36}]",3,178900
output_image_line_x_48.7_y_141.0_x_226.04_y_150.81_rad_score_3session_178900.png,"[{'x': 48.7, 'y': 141.0} {'x': 226.04, 'y': 150.81}]",3,178900
output_image_line_x_37.43_y_143.18_x_260.56_y_154.45_rad_score_3session_178900.png,"[{'x': 37.43, 'y': 143.18} {'x': 260.56, 'y': 154.45}]",3,178900
output_image_line_x_46.15_y_129.01_x_259.11_y_152.99_rad_score_1session_179000.png,"[{'x': 46.15, 'y': 129.01} {'x': 259.11, 'y': 152.99}]",1,179000
output_image_line_x_55.96_y_131.55_x_224.95_y_150.45_rad_score_1session_179000.png,"[{'x': 55.96, 'y': 131.55} {'x': 224.95, 'y': 150.45}]",1,179000
output_image_line_x_40.34_y_130.1_x_260.56_y_149.72_rad_score_1session_179000.png,"[{'x': 40.34, 'y': 130.1} {'x': 260.56, 'y': 149.72}]",1,179000
output_image_line_x_15.63_y_150.45_x_239.85_y_139.91_rad_score_1session_179300.png,"[{'x': 15.63, 'y': 150.45} {'x': 239.85, 'y': 139.91}]",1,179300
output_image_line_x_39.25_y_148.63_x_228.58_y_146.82_rad_score_1session_179300.png,"[{'x': 39.25, 'y': 148.63} {'x': 228.58, 'y': 146.82}]",1,179300
output_image_line_x_14.17_y_149.36_x_225.31_y_136.64_rad_score_1session_179300.png,"[{'x': 14.17, 'y': 149.36} {'x': 225.31, 'y': 136.64}]",1,179300
output_image_line_x_23.98_y_142.46_x_246.39_y_150.81_rad_score_3session_180300.png,"[{'x': 23.98, 'y': 142.46} {'x': 246.39, 'y': 150.81}]",3,180300
output_image_line_x_35.98_y_143.18_x_248.93_y_149.36_rad_score_3session_180300.png,"[{'x': 35.98, 'y': 143.18} {'x': 248.93, 'y': 149.36}]",3,180300
output_image_line_x_19.26_y_140.28_x_227.13_y_152.27_rad_score_3session_180300.png,"[{'x': 19.26, 'y': 140.28} {'x': 227.13, 'y': 152.27}]",3,180300
output_image_line_x_14.54_y_149.36_x_255.11_y_143.91_rad_score_1session_180400.png,"[{'x': 14.54, 'y': 149.36} {'x': 255.11, 'y': 143.91}]",1,180400
output_image_line_x_27.98_y_150.09_x_240.94_y_144.64_rad_score_1session_180400.png,"[{'x': 27.98, 'y': 150.09} {'x': 240.94, 'y': 144.64}]",1,180400
output_image_line_x_12.72_y_147.54_x_256.93_y_145.0_rad_score_1session_180400.png,"[{'x': 12.72, 'y': 147.54} {'x': 256.93, 'y': 145.0}]",1,180400
output_image_line_x_54.51_y_142.82_x_251.84_y_144.27_rad_score_3session_180600.png,"[{'x': 54.51, 'y': 142.82} {'x': 251.84, 'y': 144.27}]",3,180600
output_image_line_x_62.87_y_143.91_x_234.04_y_145.36_rad_score_3session_180600.png,"[{'x': 62.87, 'y': 143.91} {'x': 234.04, 'y': 145.36}]",3,180600
output_image_line_x_54.15_y_142.82_x_260.56_y_146.09_rad_score_3session_180600.png,"[{'x': 54.15, 'y': 142.82} {'x': 260.56, 'y': 146.09}]",3,180600
output_image_line_x_46.15_y_133.73_x_262.38_y_151.54_rad_score_3session_181601.png,"[{'x': 46.15, 'y': 133.73} {'x': 262.38, 'y': 151.54}]",3,181601
output_image_line_x_55.6_y_138.82_x_236.22_y_150.09_rad_score_3session_181601.png,"[{'x': 55.6, 'y': 138.82} {'x': 236.22, 'y': 150.09}]",3,181601
output_image_line_x_43.97_y_132.28_x_262.74_y_151.18_rad_score_3session_181601.png,"[{'x': 43.97, 'y': 132.28} {'x': 262.74, 'y': 151.18}]",3,181601
output_image_line_x_54.51_y_142.82_x_243.12_y_146.82_rad_score_2session_181800.png,"[{'x': 54.51, 'y': 142.82} {'x': 243.12, 'y': 146.82}]",2,181800
output_image_line_x_62.51_y_140.64_x_235.13_y_143.18_rad_score_2session_181800.png,"[{'x': 62.51, 'y': 140.64} {'x': 235.13, 'y': 143.18}]",2,181800
output_image_line_x_52.69_y_139.91_x_238.76_y_146.82_rad_score_2session_181800.png,"[{'x': 52.69, 'y': 139.91} {'x': 238.76, 'y': 146.82}]",2,181800
output_image_line_x_12.36_y_152.99_x_255.11_y_138.1_rad_score_2session_183200.png,"[{'x': 12.36, 'y': 152.99} {'x': 255.11, 'y': 138.1}]",2,183200
output_image_line_x_26.89_y_149.36_x_230.04_y_133.01_rad_score_2session_183200.png,"[{'x': 26.89, 'y': 149.36} {'x': 230.04, 'y': 133.01}]",2,183200
output_image_line_x_11.63_y_155.18_x_253.3_y_139.19_rad_score_2session_183200.png,"[{'x': 11.63, 'y': 155.18} {'x': 253.3, 'y': 139.19}]",2,183200
output_image_line_x_29.44_y_148.27_x_228.58_y_144.64_rad_score_2session_183300.png,"[{'x': 29.44, 'y': 148.27} {'x': 228.58, 'y': 144.64}]",2,183300
output_image_line_x_39.97_y_148.63_x_223.86_y_144.64_rad_score_2session_183300.png,"[{'x': 39.97, 'y': 148.63} {'x': 223.86, 'y': 144.64}]",2,183300
output_image_line_x_24.35_y_147.91_x_206.42_y_146.45_rad_score_2session_183300.png,"[{'x': 24.35, 'y': 147.91} {'x': 206.42, 'y': 146.45}]",2,183300
output_image_line_x_33.07_y_152.27_x_258.02_y_144.64_rad_score_1session_183600.png,"[{'x': 33.07, 'y': 152.27} {'x': 258.02, 'y': 144.64}]",1,183600
output_image_line_x_45.79_y_155.9_x_231.85_y_147.54_rad_score_1session_183600.png,"[{'x': 45.79, 'y': 155.9} {'x': 231.85, 'y': 147.54}]",1,183600
output_image_line_x_27.26_y_150.81_x_253.3_y_143.55_rad_score_1session_183600.png,"[{'x': 27.26, 'y': 150.81} {'x': 253.3, 'y': 143.55}]",1,183600
output_image_line_x_22.89_y_131.92_x_250.39_y_156.63_rad_score_1session_184000.png,"[{'x': 22.89, 'y': 131.92} {'x': 250.39, 'y': 156.63}]",1,184000
output_image_line_x_32.71_y_135.19_x_225.31_y_154.09_rad_score_1session_184000.png,"[{'x': 32.71, 'y': 135.19} {'x': 225.31, 'y': 154.09}]",1,184000
output_image_line_x_20.71_y_128.28_x_254.02_y_158.08_rad_score_1session_184000.png,"[{'x': 20.71, 'y': 128.28} {'x': 254.02, 'y': 158.08}]",1,184000
output_image_line_x_29.44_y_135.19_x_264.2_y_151.18_rad_score_3session_184400.png,"[{'x': 29.44, 'y': 135.19} {'x': 264.2, 'y': 151.18}]",3,184400
output_image_line_x_42.88_y_139.19_x_244.94_y_155.9_rad_score_3session_184400.png,"[{'x': 42.88, 'y': 139.19} {'x': 244.94, 'y': 155.9}]",3,184400
output_image_line_x_28.71_y_131.92_x_258.75_y_150.81_rad_score_3session_184400.png,"[{'x': 28.71, 'y': 131.92} {'x': 258.75, 'y': 150.81}]",3,184400
output_image_line_x_24.54_y_97.62_x_213.53_y_119.38_rad_score_1session_184700.png,"[{'x': 24.54, 'y': 97.62} {'x': 213.53, 'y': 119.38}]",1,184700
output_image_line_x_31.61_y_101.43_x_240.18_y_119.38_rad_score_1session_184700.png,"[{'x': 31.61, 'y': 101.43} {'x': 240.18, 'y': 119.38}]",1,184700
output_image_line_x_59.34_y_105.24_x_232.56_y_109.86_rad_score_1session_184700.png,"[{'x': 59.34, 'y': 105.24} {'x': 232.56, 'y': 109.86}]",1,184700
output_image_line_x_28.71_y_147.54_x_235.85_y_145.0_rad_score_2session_185600.png,"[{'x': 28.71, 'y': 147.54} {'x': 235.85, 'y': 145.0}]",2,185600
output_image_line_x_42.16_y_150.45_x_229.31_y_149.0_rad_score_2session_185600.png,"[{'x': 42.16, 'y': 150.45} {'x': 229.31, 'y': 149.0}]",2,185600
output_image_line_x_25.44_y_144.64_x_232.94_y_145.73_rad_score_2session_185600.png,"[{'x': 25.44, 'y': 144.64} {'x': 232.94, 'y': 145.73}]",2,185600
output_image_line_x_26.89_y_146.45_x_250.39_y_149.72_rad_score_2session_187000.png,"[{'x': 26.89, 'y': 146.45} {'x': 250.39, 'y': 149.72}]",2,187000
output_image_line_x_40.34_y_147.91_x_231.49_y_147.91_rad_score_2session_187000.png,"[{'x': 40.34, 'y': 147.91} {'x': 231.49, 'y': 147.91}]",2,187000
output_image_line_x_24.35_y_145.36_x_243.48_y_147.91_rad_score_2session_187000.png,"[{'x': 24.35, 'y': 145.36} {'x': 243.48, 'y': 147.91}]",2,187000
output_image_line_x_30.89_y_142.82_x_249.66_y_148.63_rad_score_2session_188400.png,"[{'x': 30.89, 'y': 142.82} {'x': 249.66, 'y': 148.63}]",2,188400
output_image_line_x_39.97_y_144.27_x_245.66_y_149.72_rad_score_2session_188400.png,"[{'x': 39.97, 'y': 144.27} {'x': 245.66, 'y': 149.72}]",2,188400
output_image_line_x_31.25_y_142.09_x_248.21_y_147.91_rad_score_2session_188400.png,"[{'x': 31.25, 'y': 142.09} {'x': 248.21, 'y': 147.91}]",2,188400
output_image_line_x_27.98_y_141.73_x_263.11_y_152.27_rad_score_1session_188800.png,"[{'x': 27.98, 'y': 141.73} {'x': 263.11, 'y': 152.27}]",1,188800
output_image_line_x_41.43_y_143.55_x_246.75_y_152.99_rad_score_1session_188800.png,"[{'x': 41.43, 'y': 143.55} {'x': 246.75, 'y': 152.99}]",1,188800
output_image_line_x_26.53_y_138.1_x_243.12_y_155.54_rad_score_1session_188800.png,"[{'x': 26.53, 'y': 138.1} {'x': 243.12, 'y': 155.54}]",1,188800
output_image_line_x_38.4_y_111.49_x_257.31_y_111.22_rad_score_1session_189401.png,"[{'x': 38.4, 'y': 111.49} {'x': 257.31, 'y': 111.22}]",1,189401
output_image_line_x_38.68_y_110.4_x_269.0_y_109.86_rad_score_1session_189401.png,"[{'x': 38.68, 'y': 110.4} {'x': 269.0, 'y': 109.86}]",1,189401
output_image_line_x_66.68_y_106.6_x_230.66_y_102.25_rad_score_1session_189401.png,"[{'x': 66.68, 'y': 106.6} {'x': 230.66, 'y': 102.25}]",1,189401
output_image_line_x_26.17_y_137.37_x_255.84_y_149.36_rad_score_1session_189800.png,"[{'x': 26.17, 'y': 137.37} {'x': 255.84, 'y': 149.36}]",1,189800
output_image_line_x_43.97_y_143.18_x_243.12_y_148.63_rad_score_1session_189800.png,"[{'x': 43.97, 'y': 143.18} {'x': 243.12, 'y': 148.63}]",1,189800
output_image_line_x_25.8_y_138.1_x_256.93_y_149.0_rad_score_1session_189800.png,"[{'x': 25.8, 'y': 138.1} {'x': 256.93, 'y': 149.0}]",1,189800
output_image_line_x_22.53_y_141.0_x_254.75_y_155.54_rad_score_3session_189900.png,"[{'x': 22.53, 'y': 141.0} {'x': 254.75, 'y': 155.54}]",3,189900
output_image_line_x_37.43_y_138.82_x_225.68_y_152.99_rad_score_3session_189900.png,"[{'x': 37.43, 'y': 138.82} {'x': 225.68, 'y': 152.99}]",3,189900
output_image_line_x_22.89_y_139.91_x_261.65_y_156.99_rad_score_3session_189900.png,"[{'x': 22.89, 'y': 139.91} {'x': 261.65, 'y': 156.99}]",3,189900
output_image_line_x_28.71_y_138.82_x_265.29_y_157.36_rad_score_1session_190100.png,"[{'x': 28.71, 'y': 138.82} {'x': 265.29, 'y': 157.36}]",1,190100
output_image_line_x_42.52_y_143.55_x_243.48_y_154.81_rad_score_1session_190100.png,"[{'x': 42.52, 'y': 143.55} {'x': 243.48, 'y': 154.81}]",1,190100
output_image_line_x_27.62_y_135.55_x_265.29_y_157.72_rad_score_1session_190100.png,"[{'x': 27.62, 'y': 135.55} {'x': 265.29, 'y': 157.72}]",1,190100
output_image_line_x_47.24_y_136.64_x_255.11_y_167.89_rad_score_2session_190200.png,"[{'x': 47.24, 'y': 136.64} {'x': 255.11, 'y': 167.89}]",2,190200
output_image_line_x_64.69_y_137.73_x_227.13_y_155.54_rad_score_2session_190200.png,"[{'x': 64.69, 'y': 137.73} {'x': 227.13, 'y': 155.54}]",2,190200
output_image_line_x_46.15_y_138.1_x_256.57_y_170.08_rad_score_2session_190200.png,"[{'x': 46.15, 'y': 138.1} {'x': 256.57, 'y': 170.08}]",2,190200
output_image_line_x_33.43_y_142.09_x_230.76_y_143.91_rad_score_1session_190801.png,"[{'x': 33.43, 'y': 142.09} {'x': 230.76, 'y': 143.91}]",1,190801
output_image_line_x_52.33_y_141.73_x_231.85_y_145.36_rad_score_1session_190801.png,"[{'x': 52.33, 'y': 141.73} {'x': 231.85, 'y': 145.36}]",1,190801
output_image_line_x_33.43_y_140.28_x_214.05_y_145.36_rad_score_1session_190801.png,"[{'x': 33.43, 'y': 140.28} {'x': 214.05, 'y': 145.36}]",1,190801
output_image_line_x_35.98_y_140.64_x_244.94_y_154.45_rad_score_2session_191100.png,"[{'x': 35.98, 'y': 140.64} {'x': 244.94, 'y': 154.45}]",2,191100
output_image_line_x_49.06_y_141.73_x_237.67_y_152.27_rad_score_2session_191100.png,"[{'x': 49.06, 'y': 141.73} {'x': 237.67, 'y': 152.27}]",2,191100
output_image_line_x_35.98_y_141.73_x_243.48_y_153.36_rad_score_2session_191100.png,"[{'x': 35.98, 'y': 141.73} {'x': 243.48, 'y': 153.36}]",2,191100
output_image_line_x_54.87_y_154.81_x_263.11_y_142.82_rad_score_2session_191201.png,"[{'x': 54.87, 'y': 154.81} {'x': 263.11, 'y': 142.82}]",2,191201
output_image_line_x_69.77_y_156.27_x_238.4_y_143.91_rad_score_2session_191201.png,"[{'x': 69.77, 'y': 156.27} {'x': 238.4, 'y': 143.91}]",2,191201
output_image_line_x_51.24_y_156.27_x_267.47_y_140.64_rad_score_2session_191201.png,"[{'x': 51.24, 'y': 156.27} {'x': 267.47, 'y': 140.64}]",2,191201
output_image_line_x_30.89_y_146.09_x_262.74_y_146.82_rad_score_2session_191600.png,"[{'x': 30.89, 'y': 146.09} {'x': 262.74, 'y': 146.82}]",2,191600
output_image_line_x_46.88_y_143.55_x_233.31_y_146.45_rad_score_2session_191600.png,"[{'x': 46.88, 'y': 143.55} {'x': 233.31, 'y': 146.45}]",2,191600
output_image_line_x_29.44_y_147.91_x_254.39_y_145.36_rad_score_2session_191600.png,"[{'x': 29.44, 'y': 147.91} {'x': 254.39, 'y': 145.36}]",2,191600
output_image_line_x_23.62_y_143.91_x_242.03_y_152.27_rad_score_1session_191801.png,"[{'x': 23.62, 'y': 143.91} {'x': 242.03, 'y': 152.27}]",1,191801
output_image_line_x_38.16_y_142.82_x_243.12_y_154.45_rad_score_1session_191801.png,"[{'x': 38.16, 'y': 142.82} {'x': 243.12, 'y': 154.45}]",1,191801
output_image_line_x_21.8_y_145.0_x_230.04_y_150.45_rad_score_1session_191801.png,"[{'x': 21.8, 'y': 145.0} {'x': 230.04, 'y': 150.45}]",1,191801
output_image_line_x_19.99_y_145.36_x_247.84_y_150.09_rad_score_5session_191900.png,"[{'x': 19.99, 'y': 145.36} {'x': 247.84, 'y': 150.09}]",5,191900
output_image_line_x_24.71_y_142.82_x_250.03_y_148.27_rad_score_5session_191900.png,"[{'x': 24.71, 'y': 142.82} {'x': 250.03, 'y': 148.27}]",5,191900
output_image_line_x_41.43_y_143.55_x_234.4_y_142.82_rad_score_5session_191900.png,"[{'x': 41.43, 'y': 143.55} {'x': 234.4, 'y': 142.82}]",5,191900
output_image_line_x_27.26_y_126.47_x_246.39_y_171.17_rad_score_1session_192000.png,"[{'x': 27.26, 'y': 126.47} {'x': 246.39, 'y': 171.17}]",1,192000
output_image_line_x_44.34_y_133.01_x_231.85_y_168.62_rad_score_1session_192000.png,"[{'x': 44.34, 'y': 133.01} {'x': 231.85, 'y': 168.62}]",1,192000
output_image_line_x_23.98_y_127.56_x_242.03_y_164.99_rad_score_1session_192000.png,"[{'x': 23.98, 'y': 127.56} {'x': 242.03, 'y': 164.99}]",1,192000
output_image_line_x_29.07_y_144.27_x_254.39_y_145.73_rad_score_2session_193500.png,"[{'x': 29.07, 'y': 144.27} {'x': 254.39, 'y': 145.73}]",2,193500
output_image_line_x_43.61_y_147.91_x_246.75_y_146.82_rad_score_2session_193500.png,"[{'x': 43.61, 'y': 147.91} {'x': 246.75, 'y': 146.82}]",2,193500
output_image_line_x_26.89_y_143.91_x_251.12_y_146.09_rad_score_2session_193500.png,"[{'x': 26.89, 'y': 143.91} {'x': 251.12, 'y': 146.09}]",2,193500
