filename,line,rad_score,session
output_image_line_x_44.34_y_139.19_x_257.66_y_154.81_rad_score_1session_138900.png,"[{'x': 44.34, 'y': 139.19} {'x': 257.66, 'y': 154.81}]",1,138900
output_image_line_x_59.96_y_138.46_x_225.68_y_152.63_rad_score_1session_138900.png,"[{'x': 59.96, 'y': 138.46} {'x': 225.68, 'y': 152.63}]",1,138900
output_image_line_x_44.7_y_141.0_x_256.93_y_155.9_rad_score_1session_138900.png,"[{'x': 44.7, 'y': 141.0} {'x': 256.93, 'y': 155.9}]",1,138900
output_image_line_x_29.8_y_131.55_x_250.03_y_152.99_rad_score_2session_139000.png,"[{'x': 29.8, 'y': 131.55} {'x': 250.03, 'y': 152.99}]",2,139000
output_image_line_x_41.43_y_130.83_x_243.85_y_153.72_rad_score_2session_139000.png,"[{'x': 41.43, 'y': 130.83} {'x': 243.85, 'y': 153.72}]",2,139000
output_image_line_x_27.62_y_130.46_x_250.03_y_152.63_rad_score_2session_139000.png,"[{'x': 27.62, 'y': 130.46} {'x': 250.03, 'y': 152.63}]",2,139000
output_image_line_x_22.63_y_111.76_x_194.49_y_110.4_rad_score_1session_139100.png,"[{'x': 22.63, 'y': 111.76} {'x': 194.49, 'y': 110.4}]",1,139100
output_image_line_x_24.54_y_112.58_x_244.25_y_106.32_rad_score_1session_139100.png,"[{'x': 24.54, 'y': 112.58} {'x': 244.25, 'y': 106.32}]",1,139100
output_image_line_x_41.39_y_106.32_x_219.24_y_102.25_rad_score_1session_139100.png,"[{'x': 41.39, 'y': 106.32} {'x': 219.24, 'y': 102.25}]",1,139100
output_image_line_x_34.89_y_127.19_x_262.74_y_149.36_rad_score_2session_139200.png,"[{'x': 34.89, 'y': 127.19} {'x': 262.74, 'y': 149.36}]",2,139200
output_image_line_x_50.15_y_133.01_x_240.94_y_152.27_rad_score_2session_139200.png,"[{'x': 50.15, 'y': 133.01} {'x': 240.94, 'y': 152.27}]",2,139200
output_image_line_x_35.25_y_123.92_x_260.2_y_149.0_rad_score_2session_139200.png,"[{'x': 35.25, 'y': 123.92} {'x': 260.2, 'y': 149.0}]",2,139200
output_image_line_x_26.53_y_133.01_x_262.38_y_154.81_rad_score_2session_139600.png,"[{'x': 26.53, 'y': 133.01} {'x': 262.38, 'y': 154.81}]",2,139600
output_image_line_x_37.07_y_131.55_x_242.76_y_153.36_rad_score_2session_139600.png,"[{'x': 37.07, 'y': 131.55} {'x': 242.76, 'y': 153.36}]",2,139600
output_image_line_x_23.98_y_132.28_x_256.57_y_153.36_rad_score_2session_139600.png,"[{'x': 23.98, 'y': 132.28} {'x': 256.57, 'y': 153.36}]",2,139600
output_image_line_x_35.98_y_136.28_x_260.56_y_158.08_rad_score_2session_140000.png,"[{'x': 35.98, 'y': 136.28} {'x': 260.56, 'y': 158.08}]",2,140000
output_image_line_x_51.6_y_133.73_x_229.67_y_151.9_rad_score_2session_140000.png,"[{'x': 51.6, 'y': 133.73} {'x': 229.67, 'y': 151.9}]",2,140000
output_image_line_x_31.25_y_138.82_x_263.47_y_159.54_rad_score_2session_140000.png,"[{'x': 31.25, 'y': 138.82} {'x': 263.47, 'y': 159.54}]",2,140000
output_image_line_x_38.52_y_132.28_x_255.11_y_147.91_rad_score_1session_140100.png,"[{'x': 38.52, 'y': 132.28} {'x': 255.11, 'y': 147.91}]",1,140100
output_image_line_x_54.15_y_134.46_x_241.3_y_150.45_rad_score_1session_140100.png,"[{'x': 54.15, 'y': 134.46} {'x': 241.3, 'y': 150.45}]",1,140100
output_image_line_x_37.43_y_135.55_x_249.3_y_147.54_rad_score_1session_140100.png,"[{'x': 37.43, 'y': 135.55} {'x': 249.3, 'y': 147.54}]",1,140100
output_image_line_x_20.71_y_150.81_x_239.85_y_145.0_rad_score_2session_140500.png,"[{'x': 20.71, 'y': 150.81} {'x': 239.85, 'y': 145.0}]",2,140500
output_image_line_x_39.61_y_151.18_x_211.87_y_143.55_rad_score_2session_140500.png,"[{'x': 39.61, 'y': 151.18} {'x': 211.87, 'y': 143.55}]",2,140500
output_image_line_x_18.9_y_151.9_x_239.49_y_144.64_rad_score_2session_140500.png,"[{'x': 18.9, 'y': 151.9} {'x': 239.49, 'y': 144.64}]",2,140500
output_image_line_x_38.52_y_153.72_x_249.3_y_142.09_rad_score_2session_140800.png,"[{'x': 38.52, 'y': 153.72} {'x': 249.3, 'y': 142.09}]",2,140800
output_image_line_x_51.97_y_152.63_x_240.94_y_143.91_rad_score_2session_140800.png,"[{'x': 51.97, 'y': 152.63} {'x': 240.94, 'y': 143.91}]",2,140800
output_image_line_x_35.98_y_153.36_x_250.39_y_141.37_rad_score_2session_140800.png,"[{'x': 35.98, 'y': 153.36} {'x': 250.39, 'y': 141.37}]",2,140800
output_image_line_x_31.25_y_152.27_x_239.49_y_144.64_rad_score_1session_140900.png,"[{'x': 31.25, 'y': 152.27} {'x': 239.49, 'y': 144.64}]",1,140900
output_image_line_x_44.34_y_154.45_x_220.23_y_140.64_rad_score_1session_140900.png,"[{'x': 44.34, 'y': 154.45} {'x': 220.23, 'y': 140.64}]",1,140900
output_image_line_x_30.53_y_151.18_x_238.03_y_145.0_rad_score_1session_140900.png,"[{'x': 30.53, 'y': 151.18} {'x': 238.03, 'y': 145.0}]",1,140900
output_image_line_x_27.62_y_147.18_x_251.12_y_145.36_rad_score_1session_141500.png,"[{'x': 27.62, 'y': 147.18} {'x': 251.12, 'y': 145.36}]",1,141500
output_image_line_x_39.97_y_150.81_x_242.39_y_144.27_rad_score_1session_141500.png,"[{'x': 39.97, 'y': 150.81} {'x': 242.39, 'y': 144.27}]",1,141500
output_image_line_x_28.35_y_146.45_x_236.94_y_147.91_rad_score_1session_141500.png,"[{'x': 28.35, 'y': 146.45} {'x': 236.94, 'y': 147.91}]",1,141500
output_image_line_x_38.68_y_88.65_x_255.95_y_116.39_rad_score_2session_141601.png,"[{'x': 38.68, 'y': 88.65} {'x': 255.95, 'y': 116.39}]",2,141601
output_image_line_x_40.58_y_91.64_x_259.48_y_116.66_rad_score_2session_141601.png,"[{'x': 40.58, 'y': 91.64} {'x': 259.48, 'y': 116.66}]",2,141601
output_image_line_x_64.51_y_98.44_x_217.61_y_112.85_rad_score_2session_141601.png,"[{'x': 64.51, 'y': 98.44} {'x': 217.61, 'y': 112.85}]",2,141601
output_image_line_x_22.53_y_143.55_x_231.85_y_145.36_rad_score_1session_141608.png,"[{'x': 22.53, 'y': 143.55} {'x': 231.85, 'y': 145.36}]",1,141608
output_image_line_x_37.43_y_144.27_x_224.59_y_145.73_rad_score_1session_141608.png,"[{'x': 37.43, 'y': 144.27} {'x': 224.59, 'y': 145.73}]",1,141608
output_image_line_x_20.35_y_142.09_x_234.4_y_144.64_rad_score_1session_141608.png,"[{'x': 20.35, 'y': 142.09} {'x': 234.4, 'y': 144.64}]",1,141608
output_image_line_x_15.26_y_157.36_x_225.68_y_135.91_rad_score_1session_141609.png,"[{'x': 15.26, 'y': 157.36} {'x': 225.68, 'y': 135.91}]",1,141609
output_image_line_x_28.71_y_155.9_x_204.6_y_137.01_rad_score_1session_141609.png,"[{'x': 28.71, 'y': 155.9} {'x': 204.6, 'y': 137.01}]",1,141609
output_image_line_x_15.63_y_156.63_x_224.95_y_135.91_rad_score_1session_141609.png,"[{'x': 15.63, 'y': 156.63} {'x': 224.95, 'y': 135.91}]",1,141609
output_image_line_x_29.07_y_142.82_x_261.29_y_141.0_rad_score_2session_141800.png,"[{'x': 29.07, 'y': 142.82} {'x': 261.29, 'y': 141.0}]",2,141800
output_image_line_x_46.52_y_147.54_x_239.85_y_141.73_rad_score_2session_141800.png,"[{'x': 46.52, 'y': 147.54} {'x': 239.85, 'y': 141.73}]",2,141800
output_image_line_x_27.26_y_142.82_x_255.84_y_141.0_rad_score_2session_141800.png,"[{'x': 27.26, 'y': 142.82} {'x': 255.84, 'y': 141.0}]",2,141800
output_image_line_x_24.35_y_149.72_x_249.3_y_142.82_rad_score_2session_142000.png,"[{'x': 24.35, 'y': 149.72} {'x': 249.3, 'y': 142.82}]",2,142000
output_image_line_x_45.79_y_148.63_x_224.95_y_143.55_rad_score_2session_142000.png,"[{'x': 45.79, 'y': 148.63} {'x': 224.95, 'y': 143.55}]",2,142000
output_image_line_x_22.89_y_150.09_x_249.66_y_142.09_rad_score_2session_142000.png,"[{'x': 22.89, 'y': 150.09} {'x': 249.66, 'y': 142.09}]",2,142000
output_image_line_x_35.25_y_142.09_x_254.39_y_158.81_rad_score_2session_142400.png,"[{'x': 35.25, 'y': 142.09} {'x': 254.39, 'y': 158.81}]",2,142400
output_image_line_x_51.6_y_141.73_x_232.58_y_154.45_rad_score_2session_142400.png,"[{'x': 51.6, 'y': 141.73} {'x': 232.58, 'y': 154.45}]",2,142400
output_image_line_x_33.43_y_144.27_x_254.39_y_156.27_rad_score_2session_142400.png,"[{'x': 33.43, 'y': 144.27} {'x': 254.39, 'y': 156.27}]",2,142400
output_image_line_x_35.98_y_154.45_x_251.12_y_149.36_rad_score_1session_142700.png,"[{'x': 35.98, 'y': 154.45} {'x': 251.12, 'y': 149.36}]",1,142700
output_image_line_x_46.88_y_148.63_x_239.85_y_147.18_rad_score_1session_142700.png,"[{'x': 46.88, 'y': 148.63} {'x': 239.85, 'y': 147.18}]",1,142700
output_image_line_x_36.34_y_155.54_x_251.84_y_151.54_rad_score_1session_142700.png,"[{'x': 36.34, 'y': 155.54} {'x': 251.84, 'y': 151.54}]",1,142700
output_image_line_x_30.89_y_149.36_x_245.66_y_146.82_rad_score_3session_142900.png,"[{'x': 30.89, 'y': 149.36} {'x': 245.66, 'y': 146.82}]",3,142900
output_image_line_x_38.52_y_149.72_x_244.21_y_144.64_rad_score_3session_142900.png,"[{'x': 38.52, 'y': 149.72} {'x': 244.21, 'y': 144.64}]",3,142900
output_image_line_x_31.98_y_147.91_x_238.4_y_146.45_rad_score_3session_142900.png,"[{'x': 31.98, 'y': 147.91} {'x': 238.4, 'y': 146.45}]",3,142900
output_image_line_x_27.98_y_142.46_x_254.39_y_147.54_rad_score_2session_144200.png,"[{'x': 27.98, 'y': 142.46} {'x': 254.39, 'y': 147.54}]",2,144200
output_image_line_x_40.34_y_144.27_x_251.12_y_148.63_rad_score_2session_144200.png,"[{'x': 40.34, 'y': 144.27} {'x': 251.12, 'y': 148.63}]",2,144200
output_image_line_x_29.44_y_142.46_x_253.66_y_149.36_rad_score_2session_144200.png,"[{'x': 29.44, 'y': 142.46} {'x': 253.66, 'y': 149.36}]",2,144200
output_image_line_x_25.8_y_141.0_x_257.29_y_145.36_rad_score_2session_144300.png,"[{'x': 25.8, 'y': 141.0} {'x': 257.29, 'y': 145.36}]",2,144300
output_image_line_x_42.16_y_147.18_x_233.67_y_149.0_rad_score_2session_144300.png,"[{'x': 42.16, 'y': 147.18} {'x': 233.67, 'y': 149.0}]",2,144300
output_image_line_x_25.44_y_141.0_x_258.02_y_146.09_rad_score_2session_144300.png,"[{'x': 25.44, 'y': 141.0} {'x': 258.02, 'y': 146.09}]",2,144300
output_image_line_x_19.99_y_162.44_x_238.03_y_131.55_rad_score_1session_144500.png,"[{'x': 19.99, 'y': 162.44} {'x': 238.03, 'y': 131.55}]",1,144500
output_image_line_x_32.71_y_164.62_x_217.68_y_135.55_rad_score_1session_144500.png,"[{'x': 32.71, 'y': 164.62} {'x': 217.68, 'y': 135.55}]",1,144500
output_image_line_x_20.71_y_159.54_x_234.76_y_131.55_rad_score_1session_144500.png,"[{'x': 20.71, 'y': 159.54} {'x': 234.76, 'y': 131.55}]",1,144500
output_image_line_x_15.99_y_141.37_x_240.94_y_151.54_rad_score_2session_144900.png,"[{'x': 15.99, 'y': 141.37} {'x': 240.94, 'y': 151.54}]",2,144900
output_image_line_x_33.43_y_139.55_x_233.67_y_151.18_rad_score_2session_144900.png,"[{'x': 33.43, 'y': 139.55} {'x': 233.67, 'y': 151.18}]",2,144900
output_image_line_x_14.9_y_141.0_x_236.22_y_150.81_rad_score_2session_144900.png,"[{'x': 14.9, 'y': 141.0} {'x': 236.22, 'y': 150.81}]",2,144900
output_image_line_x_35.98_y_149.36_x_231.85_y_147.54_rad_score_3session_145000.png,"[{'x': 35.98, 'y': 149.36} {'x': 231.85, 'y': 147.54}]",3,145000
output_image_line_x_55.6_y_149.0_x_223.5_y_148.63_rad_score_3session_145000.png,"[{'x': 55.6, 'y': 149.0} {'x': 223.5, 'y': 148.63}]",3,145000
output_image_line_x_35.61_y_147.18_x_232.94_y_146.45_rad_score_3session_145000.png,"[{'x': 35.61, 'y': 147.18} {'x': 232.94, 'y': 146.45}]",3,145000
output_image_line_x_47.61_y_140.28_x_224.59_y_148.27_rad_score_5session_145700.png,"[{'x': 47.61, 'y': 140.28} {'x': 224.59, 'y': 148.27}]",5,145700
output_image_line_x_63.6_y_145.0_x_208.6_y_151.54_rad_score_5session_145700.png,"[{'x': 63.6, 'y': 145.0} {'x': 208.6, 'y': 151.54}]",5,145700
output_image_line_x_44.34_y_138.1_x_224.22_y_148.27_rad_score_5session_145700.png,"[{'x': 44.34, 'y': 138.1} {'x': 224.22, 'y': 148.27}]",5,145700
output_image_line_x_17.81_y_137.37_x_253.66_y_162.44_rad_score_2session_145800.png,"[{'x': 17.81, 'y': 137.37} {'x': 253.66, 'y': 162.44}]",2,145800
output_image_line_x_41.07_y_136.64_x_238.4_y_156.99_rad_score_2session_145800.png,"[{'x': 41.07, 'y': 136.64} {'x': 238.4, 'y': 156.99}]",2,145800
output_image_line_x_15.63_y_137.01_x_254.39_y_163.17_rad_score_2session_145800.png,"[{'x': 15.63, 'y': 137.01} {'x': 254.39, 'y': 163.17}]",2,145800
output_image_line_x_20.71_y_144.64_x_264.2_y_150.45_rad_score_1session_145900.png,"[{'x': 20.71, 'y': 144.64} {'x': 264.2, 'y': 150.45}]",1,145900
output_image_line_x_36.34_y_144.64_x_245.66_y_150.81_rad_score_1session_145900.png,"[{'x': 36.34, 'y': 144.64} {'x': 245.66, 'y': 150.81}]",1,145900
output_image_line_x_21.44_y_145.73_x_259.47_y_149.36_rad_score_1session_145900.png,"[{'x': 21.44, 'y': 145.73} {'x': 259.47, 'y': 149.36}]",1,145900
output_image_line_x_17.81_y_145.0_x_252.21_y_142.09_rad_score_1session_146500.png,"[{'x': 17.81, 'y': 145.0} {'x': 252.21, 'y': 142.09}]",1,146500
output_image_line_x_31.98_y_145.0_x_242.76_y_144.27_rad_score_1session_146500.png,"[{'x': 31.98, 'y': 145.0} {'x': 242.76, 'y': 144.27}]",1,146500
output_image_line_x_17.08_y_142.09_x_246.75_y_140.28_rad_score_1session_146500.png,"[{'x': 17.08, 'y': 142.09} {'x': 246.75, 'y': 140.28}]",1,146500
output_image_line_x_31.98_y_152.99_x_255.11_y_149.0_rad_score_2session_146700.png,"[{'x': 31.98, 'y': 152.99} {'x': 255.11, 'y': 149.0}]",2,146700
output_image_line_x_44.7_y_151.9_x_236.22_y_145.36_rad_score_2session_146700.png,"[{'x': 44.7, 'y': 151.9} {'x': 236.22, 'y': 145.36}]",2,146700
output_image_line_x_31.98_y_156.27_x_250.03_y_149.0_rad_score_2session_146700.png,"[{'x': 31.98, 'y': 156.27} {'x': 250.03, 'y': 149.0}]",2,146700
output_image_line_x_26.89_y_149.72_x_254.39_y_147.18_rad_score_1session_146800.png,"[{'x': 26.89, 'y': 149.72} {'x': 254.39, 'y': 147.18}]",1,146800
output_image_line_x_37.43_y_148.63_x_227.49_y_147.18_rad_score_1session_146800.png,"[{'x': 37.43, 'y': 148.63} {'x': 227.49, 'y': 147.18}]",1,146800
output_image_line_x_28.35_y_148.63_x_246.75_y_147.91_rad_score_1session_146800.png,"[{'x': 28.35, 'y': 148.63} {'x': 246.75, 'y': 147.91}]",1,146800
output_image_line_x_33.78_y_118.83_x_251.32_y_113.12_rad_score_2session_146900.png,"[{'x': 33.78, 'y': 118.83} {'x': 251.32, 'y': 113.12}]",2,146900
output_image_line_x_29.97_y_117.47_x_258.12_y_114.21_rad_score_2session_146900.png,"[{'x': 29.97, 'y': 117.47} {'x': 258.12, 'y': 114.21}]",2,146900
output_image_line_x_55.54_y_122.91_x_207.54_y_116.66_rad_score_2session_146900.png,"[{'x': 55.54, 'y': 122.91} {'x': 207.54, 'y': 116.66}]",2,146900
output_image_line_x_44.34_y_138.46_x_256.2_y_150.09_rad_score_1session_148202.png,"[{'x': 44.34, 'y': 138.46} {'x': 256.2, 'y': 150.09}]",1,148202
output_image_line_x_59.24_y_139.91_x_233.31_y_145.0_rad_score_1session_148202.png,"[{'x': 59.24, 'y': 139.91} {'x': 233.31, 'y': 145.0}]",1,148202
output_image_line_x_45.06_y_140.28_x_256.2_y_153.36_rad_score_1session_148202.png,"[{'x': 45.06, 'y': 140.28} {'x': 256.2, 'y': 153.36}]",1,148202
output_image_line_x_28.71_y_145.36_x_252.21_y_144.27_rad_score_2session_148700.png,"[{'x': 28.71, 'y': 145.36} {'x': 252.21, 'y': 144.27}]",2,148700
output_image_line_x_43.25_y_149.0_x_226.04_y_144.27_rad_score_2session_148700.png,"[{'x': 43.25, 'y': 149.0} {'x': 226.04, 'y': 144.27}]",2,148700
output_image_line_x_31.25_y_147.54_x_250.75_y_143.55_rad_score_2session_148700.png,"[{'x': 31.25, 'y': 147.54} {'x': 250.75, 'y': 143.55}]",2,148700
output_image_line_x_29.07_y_146.09_x_265.65_y_145.0_rad_score_5session_150000.png,"[{'x': 29.07, 'y': 146.09} {'x': 265.65, 'y': 145.0}]",5,150000
output_image_line_x_45.79_y_143.55_x_251.12_y_142.46_rad_score_5session_150000.png,"[{'x': 45.79, 'y': 143.55} {'x': 251.12, 'y': 142.46}]",5,150000
output_image_line_x_30.16_y_146.09_x_256.2_y_146.09_rad_score_5session_150000.png,"[{'x': 30.16, 'y': 146.09} {'x': 256.2, 'y': 146.09}]",5,150000
output_image_line_x_37.79_y_139.55_x_241.67_y_147.91_rad_score_2session_150201.png,"[{'x': 37.79, 'y': 139.55} {'x': 241.67, 'y': 147.91}]",2,150201
output_image_line_x_49.42_y_139.55_x_226.4_y_146.09_rad_score_2session_150201.png,"[{'x': 49.42, 'y': 139.55} {'x': 226.4, 'y': 146.09}]",2,150201
output_image_line_x_35.61_y_137.73_x_241.3_y_148.27_rad_score_2session_150201.png,"[{'x': 35.61, 'y': 137.73} {'x': 241.3, 'y': 148.27}]",2,150201
output_image_line_x_53.42_y_138.82_x_241.3_y_158.81_rad_score_1session_150600.png,"[{'x': 53.42, 'y': 138.82} {'x': 241.3, 'y': 158.81}]",1,150600
output_image_line_x_66.87_y_140.28_x_216.59_y_153.72_rad_score_1session_150600.png,"[{'x': 66.87, 'y': 140.28} {'x': 216.59, 'y': 153.72}]",1,150600
output_image_line_x_51.6_y_140.64_x_242.03_y_160.26_rad_score_1session_150600.png,"[{'x': 51.6, 'y': 140.64} {'x': 242.03, 'y': 160.26}]",1,150600
output_image_line_x_20.35_y_152.99_x_243.48_y_147.18_rad_score_2session_150700.png,"[{'x': 20.35, 'y': 152.99} {'x': 243.48, 'y': 147.18}]",2,150700
output_image_line_x_30.16_y_153.72_x_232.58_y_145.0_rad_score_2session_150700.png,"[{'x': 30.16, 'y': 153.72} {'x': 232.58, 'y': 145.0}]",2,150700
output_image_line_x_21.44_y_150.81_x_245.3_y_147.54_rad_score_2session_150700.png,"[{'x': 21.44, 'y': 150.81} {'x': 245.3, 'y': 147.54}]",2,150700
output_image_line_x_45.79_y_133.37_x_234.4_y_151.9_rad_score_2session_151200.png,"[{'x': 45.79, 'y': 133.37} {'x': 234.4, 'y': 151.9}]",2,151200
output_image_line_x_59.96_y_141.0_x_213.68_y_153.72_rad_score_2session_151200.png,"[{'x': 59.96, 'y': 141.0} {'x': 213.68, 'y': 153.72}]",2,151200
output_image_line_x_45.79_y_131.92_x_230.04_y_150.45_rad_score_2session_151200.png,"[{'x': 45.79, 'y': 131.92} {'x': 230.04, 'y': 150.45}]",2,151200
output_image_line_x_43.61_y_148.63_x_233.67_y_145.0_rad_score_2session_151300.png,"[{'x': 43.61, 'y': 148.63} {'x': 233.67, 'y': 145.0}]",2,151300
output_image_line_x_59.96_y_150.09_x_220.95_y_144.64_rad_score_2session_151300.png,"[{'x': 59.96, 'y': 150.09} {'x': 220.95, 'y': 144.64}]",2,151300
output_image_line_x_43.25_y_147.18_x_232.58_y_143.91_rad_score_2session_151300.png,"[{'x': 43.25, 'y': 147.18} {'x': 232.58, 'y': 143.91}]",2,151300
output_image_line_x_35.98_y_135.55_x_251.48_y_150.81_rad_score_1session_151400.png,"[{'x': 35.98, 'y': 135.55} {'x': 251.48, 'y': 150.81}]",1,151400
output_image_line_x_47.61_y_139.55_x_242.76_y_149.36_rad_score_1session_151400.png,"[{'x': 47.61, 'y': 139.55} {'x': 242.76, 'y': 149.36}]",1,151400
output_image_line_x_32.71_y_132.64_x_251.84_y_149.72_rad_score_1session_151400.png,"[{'x': 32.71, 'y': 132.64} {'x': 251.84, 'y': 149.72}]",1,151400
output_image_line_x_39.61_y_137.01_x_262.02_y_147.18_rad_score_2session_152902.png,"[{'x': 39.61, 'y': 137.01} {'x': 262.02, 'y': 147.18}]",2,152902
output_image_line_x_53.06_y_139.91_x_239.49_y_150.09_rad_score_2session_152902.png,"[{'x': 53.06, 'y': 139.91} {'x': 239.49, 'y': 150.09}]",2,152902
output_image_line_x_38.16_y_136.64_x_256.93_y_144.27_rad_score_2session_152902.png,"[{'x': 38.16, 'y': 136.64} {'x': 256.93, 'y': 144.27}]",2,152902
output_image_line_x_61.78_y_160.26_x_225.68_y_138.82_rad_score_5session_153600.png,"[{'x': 61.78, 'y': 160.26} {'x': 225.68, 'y': 138.82}]",5,153600
output_image_line_x_73.77_y_155.9_x_193.7_y_139.91_rad_score_5session_153600.png,"[{'x': 73.77, 'y': 155.9} {'x': 193.7, 'y': 139.91}]",5,153600
output_image_line_x_70.14_y_156.99_x_227.49_y_139.55_rad_score_5session_153600.png,"[{'x': 70.14, 'y': 156.99} {'x': 227.49, 'y': 139.55}]",5,153600
output_image_line_x_41.43_y_139.91_x_225.31_y_152.63_rad_score_1session_153900.png,"[{'x': 41.43, 'y': 139.91} {'x': 225.31, 'y': 152.63}]",1,153900
output_image_line_x_54.87_y_142.82_x_215.5_y_151.18_rad_score_1session_153900.png,"[{'x': 54.87, 'y': 142.82} {'x': 215.5, 'y': 151.18}]",1,153900
output_image_line_x_40.34_y_138.1_x_228.95_y_152.27_rad_score_1session_153900.png,"[{'x': 40.34, 'y': 138.1} {'x': 228.95, 'y': 152.27}]",1,153900
output_image_line_x_22.89_y_149.72_x_247.84_y_145.0_rad_score_2session_154100.png,"[{'x': 22.89, 'y': 149.72} {'x': 247.84, 'y': 145.0}]",2,154100
output_image_line_x_36.7_y_147.54_x_229.31_y_143.91_rad_score_2session_154100.png,"[{'x': 36.7, 'y': 147.54} {'x': 229.31, 'y': 143.91}]",2,154100
output_image_line_x_22.17_y_152.63_x_246.75_y_143.55_rad_score_2session_154100.png,"[{'x': 22.17, 'y': 152.63} {'x': 246.75, 'y': 143.55}]",2,154100
output_image_line_x_30.89_y_139.55_x_238.03_y_145.73_rad_score_1session_154200.png,"[{'x': 30.89, 'y': 139.55} {'x': 238.03, 'y': 145.73}]",1,154200
output_image_line_x_47.24_y_143.18_x_220.95_y_149.0_rad_score_1session_154200.png,"[{'x': 47.24, 'y': 143.18} {'x': 220.95, 'y': 149.0}]",1,154200
output_image_line_x_30.53_y_138.1_x_235.13_y_147.54_rad_score_1session_154200.png,"[{'x': 30.53, 'y': 138.1} {'x': 235.13, 'y': 147.54}]",1,154200
output_image_line_x_27.62_y_138.1_x_239.49_y_148.63_rad_score_1session_155100.png,"[{'x': 27.62, 'y': 138.1} {'x': 239.49, 'y': 148.63}]",1,155100
output_image_line_x_48.7_y_138.46_x_218.41_y_148.63_rad_score_1session_155100.png,"[{'x': 48.7, 'y': 138.46} {'x': 218.41, 'y': 148.63}]",1,155100
output_image_line_x_25.8_y_139.55_x_240.58_y_150.45_rad_score_1session_155100.png,"[{'x': 25.8, 'y': 139.55} {'x': 240.58, 'y': 150.45}]",1,155100
output_image_line_x_33.07_y_150.09_x_255.48_y_143.55_rad_score_1session_156800.png,"[{'x': 33.07, 'y': 150.09} {'x': 255.48, 'y': 143.55}]",1,156800
output_image_line_x_45.43_y_144.27_x_240.21_y_143.91_rad_score_1session_156800.png,"[{'x': 45.43, 'y': 144.27} {'x': 240.21, 'y': 143.91}]",1,156800
output_image_line_x_31.98_y_149.72_x_254.39_y_147.91_rad_score_1session_156800.png,"[{'x': 31.98, 'y': 149.72} {'x': 254.39, 'y': 147.91}]",1,156800
output_image_line_x_28.35_y_133.01_x_252.93_y_148.27_rad_score_1session_156900.png,"[{'x': 28.35, 'y': 133.01} {'x': 252.93, 'y': 148.27}]",1,156900
output_image_line_x_38.88_y_139.55_x_242.03_y_151.9_rad_score_1session_156900.png,"[{'x': 38.88, 'y': 139.55} {'x': 242.03, 'y': 151.9}]",1,156900
output_image_line_x_29.44_y_133.37_x_230.4_y_146.45_rad_score_1session_156900.png,"[{'x': 29.44, 'y': 133.37} {'x': 230.4, 'y': 146.45}]",1,156900
output_image_line_x_26.17_y_140.64_x_238.03_y_154.09_rad_score_3session_157300.png,"[{'x': 26.17, 'y': 140.64} {'x': 238.03, 'y': 154.09}]",3,157300
output_image_line_x_43.25_y_142.82_x_223.13_y_150.81_rad_score_3session_157300.png,"[{'x': 43.25, 'y': 142.82} {'x': 223.13, 'y': 150.81}]",3,157300
output_image_line_x_24.35_y_139.19_x_237.67_y_151.9_rad_score_3session_157300.png,"[{'x': 24.35, 'y': 139.19} {'x': 237.67, 'y': 151.9}]",3,157300
output_image_line_x_26.89_y_145.36_x_259.11_y_145.0_rad_score_1session_157400.png,"[{'x': 26.89, 'y': 145.36} {'x': 259.11, 'y': 145.0}]",1,157400
output_image_line_x_42.88_y_144.64_x_243.48_y_149.36_rad_score_1session_157400.png,"[{'x': 42.88, 'y': 144.64} {'x': 243.48, 'y': 149.36}]",1,157400
output_image_line_x_24.71_y_145.73_x_257.29_y_145.0_rad_score_1session_157400.png,"[{'x': 24.71, 'y': 145.73} {'x': 257.29, 'y': 145.0}]",1,157400
output_image_line_x_25.44_y_145.0_x_237.31_y_144.27_rad_score_2session_157600.png,"[{'x': 25.44, 'y': 145.0} {'x': 237.31, 'y': 144.27}]",2,157600
output_image_line_x_32.71_y_148.27_x_222.41_y_146.09_rad_score_2session_157600.png,"[{'x': 32.71, 'y': 148.27} {'x': 222.41, 'y': 146.09}]",2,157600
output_image_line_x_22.17_y_143.55_x_235.13_y_144.27_rad_score_2session_157600.png,"[{'x': 22.17, 'y': 143.55} {'x': 235.13, 'y': 144.27}]",2,157600
output_image_line_x_30.89_y_149.0_x_249.3_y_149.36_rad_score_1session_157800.png,"[{'x': 30.89, 'y': 149.0} {'x': 249.3, 'y': 149.36}]",1,157800
output_image_line_x_44.7_y_144.64_x_233.67_y_148.27_rad_score_1session_157800.png,"[{'x': 44.7, 'y': 144.64} {'x': 233.67, 'y': 148.27}]",1,157800
output_image_line_x_29.8_y_147.54_x_247.48_y_149.72_rad_score_1session_157800.png,"[{'x': 29.8, 'y': 147.54} {'x': 247.48, 'y': 149.72}]",1,157800
output_image_line_x_33.8_y_151.54_x_234.76_y_150.45_rad_score_1session_158300.png,"[{'x': 33.8, 'y': 151.54} {'x': 234.76, 'y': 150.45}]",1,158300
output_image_line_x_45.06_y_155.54_x_220.95_y_153.36_rad_score_1session_158300.png,"[{'x': 45.06, 'y': 155.54} {'x': 220.95, 'y': 153.36}]",1,158300
